"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","Severity","CVSSv2","Build Coordinates","CPE Confidence","Evidence Count"
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.platform.bugtrackingsystem.redmine-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/platform-extensions/org.eclipse.scava.platform.bugtrackingsystem.redmine/target/org.eclipse.scava.platform.bugtrackingsystem.redmine-1.0.0-SNAPSHOT.jar,,,487da32a69a5f560481e191404df6d79,7b95aa8737c21a67641177e68d745eb9b3a24635,org.eclipse.scava:org.eclipse.scava.platform.bugtrackingsystem.redmine:1.0.0-SNAPSHOT,cpe:/a:redmine:redmine:1.0.0,CVE-2017-15574,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In Redmine before 3.2.6 and 3.3.x before 3.3.3, stored XSS is possible by using an SVG document as an attachment.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.platform.bugtrackingsystem.redmine:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.platform.bugtrackingsystem.redmine-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/platform-extensions/org.eclipse.scava.platform.bugtrackingsystem.redmine/target/org.eclipse.scava.platform.bugtrackingsystem.redmine-1.0.0-SNAPSHOT.jar,,,487da32a69a5f560481e191404df6d79,7b95aa8737c21a67641177e68d745eb9b3a24635,org.eclipse.scava:org.eclipse.scava.platform.bugtrackingsystem.redmine:1.0.0-SNAPSHOT,cpe:/a:redmine:redmine:1.0.0,CVE-2017-15575,CWE-254 7PK - Security Features,"In Redmine before 3.2.6 and 3.3.x before 3.3.3, Redmine.pm lacks a check for whether the Repository module is enabled in a project's settings, which might allow remote attackers to obtain sensitive differences information or possibly have unspecified other impact.",NVD,"High",7.5,org.eclipse.scava:org.eclipse.scava.platform.bugtrackingsystem.redmine:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.platform.bugtrackingsystem.redmine-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/platform-extensions/org.eclipse.scava.platform.bugtrackingsystem.redmine/target/org.eclipse.scava.platform.bugtrackingsystem.redmine-1.0.0-SNAPSHOT.jar,,,487da32a69a5f560481e191404df6d79,7b95aa8737c21a67641177e68d745eb9b3a24635,org.eclipse.scava:org.eclipse.scava.platform.bugtrackingsystem.redmine:1.0.0-SNAPSHOT,cpe:/a:redmine:redmine:1.0.0,CVE-2017-15576,CWE-200 Information Exposure,"Redmine before 3.2.6 and 3.3.x before 3.3.3 mishandles Time Entry rendering in activity views, which allows remote attackers to obtain sensitive information.",NVD,"Medium",5.0,org.eclipse.scava:org.eclipse.scava.platform.bugtrackingsystem.redmine:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.platform.bugtrackingsystem.redmine-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/platform-extensions/org.eclipse.scava.platform.bugtrackingsystem.redmine/target/org.eclipse.scava.platform.bugtrackingsystem.redmine-1.0.0-SNAPSHOT.jar,,,487da32a69a5f560481e191404df6d79,7b95aa8737c21a67641177e68d745eb9b3a24635,org.eclipse.scava:org.eclipse.scava.platform.bugtrackingsystem.redmine:1.0.0-SNAPSHOT,cpe:/a:redmine:redmine:1.0.0,CVE-2017-15577,CWE-200 Information Exposure,"Redmine before 3.2.6 and 3.3.x before 3.3.3 mishandles the rendering of wiki links, which allows remote attackers to obtain sensitive information.",NVD,"Medium",5.0,org.eclipse.scava:org.eclipse.scava.platform.bugtrackingsystem.redmine:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.platform.bugtrackingsystem.redmine-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/platform-extensions/org.eclipse.scava.platform.bugtrackingsystem.redmine/target/org.eclipse.scava.platform.bugtrackingsystem.redmine-1.0.0-SNAPSHOT.jar,,,487da32a69a5f560481e191404df6d79,7b95aa8737c21a67641177e68d745eb9b3a24635,org.eclipse.scava:org.eclipse.scava.platform.bugtrackingsystem.redmine:1.0.0-SNAPSHOT,cpe:/a:redmine:redmine:1.0.0,CVE-2017-16804,CWE-200 Information Exposure,"In Redmine before 3.2.7 and 3.3.x before 3.3.4, the reminders function in app/models/mailer.rb does not check whether an issue is visible, which allows remote authenticated users to obtain sensitive information by reading e-mail reminder messages.",NVD,"Medium",4.0,org.eclipse.scava:org.eclipse.scava.platform.bugtrackingsystem.redmine:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.platform.bugtrackingsystem.redmine-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/platform-extensions/org.eclipse.scava.platform.bugtrackingsystem.redmine/target/org.eclipse.scava.platform.bugtrackingsystem.redmine-1.0.0-SNAPSHOT.jar,,,487da32a69a5f560481e191404df6d79,7b95aa8737c21a67641177e68d745eb9b3a24635,org.eclipse.scava:org.eclipse.scava.platform.bugtrackingsystem.redmine:1.0.0-SNAPSHOT,cpe:/a:redmine:redmine:1.0.0,CVE-2017-18026,CWE-77 Improper Neutralization of Special Elements used in a Command ('Command Injection'),"Redmine before 3.2.9, 3.3.x before 3.3.6, and 3.4.x before 3.4.4 does not block the --config and --debugger flags to the Mercurial hg program, which allows remote attackers to execute arbitrary commands (through the Mercurial adapter) via vectors involving a branch whose name begins with a --config= or --debugger= substring, a related issue to CVE-2017-17536.",NVD,"Medium",6.8,org.eclipse.scava:org.eclipse.scava.platform.bugtrackingsystem.redmine:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.code.model.java-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/platform/org.eclipse.scava.code.model/org.ossmeter.code.model.java/target/org.eclipse.scava.code.model.java-1.0.0-SNAPSHOT.jar,,,5486b7971d6432108695f7862c3dd134,8fc7ca350fd3bf3c6ab3af865d5beb2eab6f1101,org.eclipse.scava:org.eclipse.scava.code.model.java:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.code.model.java:1.0.0-SNAPSHOT,HIGHEST,19
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.code.model.java-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/platform/org.eclipse.scava.code.model/org.ossmeter.code.model.java/target/org.eclipse.scava.code.model.java-1.0.0-SNAPSHOT.jar,,,5486b7971d6432108695f7862c3dd134,8fc7ca350fd3bf3c6ab3af865d5beb2eab6f1101,org.eclipse.scava:org.eclipse.scava.code.model.java:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2010-4647,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE before 3.6.2 allow remote attackers to inject arbitrary web script or HTML via the query string to (1) help/index.jsp or (2) help/advanced/content.jsp.,NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.code.model.java:1.0.0-SNAPSHOT,HIGHEST,19
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.platform.tests-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/tests/org.eclipse.scava.platform.tests/target/org.eclipse.scava.platform.tests-1.0.0-SNAPSHOT.jar,,,11af49910f1e36e94d47bf25d3642a65,6ff21b782c7528647934d5c34ec40b8def958459,org.eclipse.scava:org.eclipse.scava.platform.tests:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.platform.tests:1.0.0-SNAPSHOT,HIGHEST,19
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.platform.tests-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/tests/org.eclipse.scava.platform.tests/target/org.eclipse.scava.platform.tests-1.0.0-SNAPSHOT.jar,,,11af49910f1e36e94d47bf25d3642a65,6ff21b782c7528647934d5c34ec40b8def958459,org.eclipse.scava:org.eclipse.scava.platform.tests:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2010-4647,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE before 3.6.2 allow remote attackers to inject arbitrary web script or HTML via the query string to (1) help/index.jsp or (2) help/advanced/content.jsp.,NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.platform.tests:1.0.0-SNAPSHOT,HIGHEST,19
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.historic.bugs.responsetime-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.historic.bugs.responsetime/target/org.eclipse.scava.metricprovider.historic.bugs.responsetime-1.0.0-SNAPSHOT.jar,,,6c6be0302cc52c35bf5f85de4925f578,81045bec410455b5f9cf943da0eb18ebefcb5249,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.bugs.responsetime:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.bugs.responsetime:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.historic.bugs.responsetime-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.historic.bugs.responsetime/target/org.eclipse.scava.metricprovider.historic.bugs.responsetime-1.0.0-SNAPSHOT.jar,,,6c6be0302cc52c35bf5f85de4925f578,81045bec410455b5f9cf943da0eb18ebefcb5249,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.bugs.responsetime:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2010-4647,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE before 3.6.2 allow remote attackers to inject arbitrary web script or HTML via the query string to (1) help/index.jsp or (2) help/advanced/content.jsp.,NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.historic.bugs.responsetime:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.trans.rascal.clones-0.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.trans.rascal.clones/target/org.eclipse.scava.metricprovider.trans.rascal.clones-0.0.0-SNAPSHOT.jar,,,d8037026f8ffbd76b12176bc2343f8d1,90590f0e707074db41462fa0fe5cf5f0cd598802,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.rascal.clones:0.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:0.0.0,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.rascal.clones:0.0.0-SNAPSHOT,LOW,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.trans.rascal.clones-0.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.trans.rascal.clones/target/org.eclipse.scava.metricprovider.trans.rascal.clones-0.0.0-SNAPSHOT.jar,,,d8037026f8ffbd76b12176bc2343f8d1,90590f0e707074db41462fa0fe5cf5f0cd598802,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.rascal.clones:0.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:0.0.0,CVE-2010-4647,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE before 3.6.2 allow remote attackers to inject arbitrary web script or HTML via the query string to (1) help/index.jsp or (2) help/advanced/content.jsp.,NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.rascal.clones:0.0.0-SNAPSHOT,LOW,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.jetty.spdy.client_9.2.6.v20141205.jar,/home/boris/Projects/gh_crossminer_scava/migration/third-party/org.eclipse.jetty.spdy.client/org.eclipse.jetty.spdy.client_9.2.6.v20141205.jar,Administrative parent pom for Jetty modules,"http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",5ad52a353eb24fd476ae2b636bae2a7a,c54d1b21bb8e225caf07a8896dbd23a28384f589,org.eclipse.jetty.spdy:spdy-client:9.2.6.v20141205,"cpe:/a:jetty:jetty:9.2.6.v20141205, cpe:/a:eclipse:jetty:9.2.6.v20141205",CVE-2017-7656,CWE-284 Improper Access Control,"In Eclipse Jetty, versions 9.2.x and older, 9.3.x (all configurations), and 9.4.x (non-default configuration with RFC2616 compliance enabled), HTTP/0.9 is handled poorly. An HTTP/1 style request line (i.e. method space URI space version) that declares a version of HTTP/0.9 was accepted and treated as a 0.9 request. If deployed behind an intermediary that also accepted and passed through the 0.9 version (but did not act on it), then the response sent could be interpreted by the intermediary as HTTP/1 headers. This could be used to poison the cache if the server allowed the origin client to generate arbitrary content in the response.",NVD,"Medium",5.0,org.eclipse.jetty.spdy:spdy-client:9.2.6.v20141205,"LOW, LOW",31
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.jetty.spdy.client_9.2.6.v20141205.jar,/home/boris/Projects/gh_crossminer_scava/migration/third-party/org.eclipse.jetty.spdy.client/org.eclipse.jetty.spdy.client_9.2.6.v20141205.jar,Administrative parent pom for Jetty modules,"http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",5ad52a353eb24fd476ae2b636bae2a7a,c54d1b21bb8e225caf07a8896dbd23a28384f589,org.eclipse.jetty.spdy:spdy-client:9.2.6.v20141205,"cpe:/a:jetty:jetty:9.2.6.v20141205, cpe:/a:eclipse:jetty:9.2.6.v20141205",CVE-2017-7657,CWE-190 Integer Overflow or Wraparound,"In Eclipse Jetty, versions 9.2.x and older, 9.3.x (all configurations), and 9.4.x (non-default configuration with RFC2616 compliance enabled), transfer-encoding chunks are handled poorly. The chunk length parsing was vulnerable to an integer overflow. Thus a large chunk size could be interpreted as a smaller chunk size and content sent as chunk body could be interpreted as a pipelined request. If Jetty was deployed behind an intermediary that imposed some authorization and that intermediary allowed arbitrarily large chunks to be passed on unchanged, then this flaw could be used to bypass the authorization imposed by the intermediary as the fake pipelined request would not be interpreted by the intermediary as a request.",NVD,"High",7.5,org.eclipse.jetty.spdy:spdy-client:9.2.6.v20141205,"LOW, LOW",31
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.jetty.spdy.client_9.2.6.v20141205.jar,/home/boris/Projects/gh_crossminer_scava/migration/third-party/org.eclipse.jetty.spdy.client/org.eclipse.jetty.spdy.client_9.2.6.v20141205.jar,Administrative parent pom for Jetty modules,"http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",5ad52a353eb24fd476ae2b636bae2a7a,c54d1b21bb8e225caf07a8896dbd23a28384f589,org.eclipse.jetty.spdy:spdy-client:9.2.6.v20141205,"cpe:/a:jetty:jetty:9.2.6.v20141205, cpe:/a:eclipse:jetty:9.2.6.v20141205",CVE-2017-7658,CWE-19 Data Processing Errors,"In Eclipse Jetty Server, versions 9.2.x and older, 9.3.x (all non HTTP/1.x configurations), and 9.4.x (all HTTP/1.x configurations), when presented with two content-lengths headers, Jetty ignored the second. When presented with a content-length and a chunked encoding header, the content-length was ignored (as per RFC 2616). If an intermediary decided on the shorter length, but still passed on the longer body, then body content could be interpreted by Jetty as a pipelined request. If the intermediary was imposing authorization, the fake pipelined request would bypass that authorization.",NVD,"High",7.5,org.eclipse.jetty.spdy:spdy-client:9.2.6.v20141205,"LOW, LOW",31
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.jetty.spdy.client_9.2.6.v20141205.jar,/home/boris/Projects/gh_crossminer_scava/migration/third-party/org.eclipse.jetty.spdy.client/org.eclipse.jetty.spdy.client_9.2.6.v20141205.jar,Administrative parent pom for Jetty modules,"http://www.apache.org/licenses/LICENSE-2.0, http://www.eclipse.org/org/documents/epl-v10.php",5ad52a353eb24fd476ae2b636bae2a7a,c54d1b21bb8e225caf07a8896dbd23a28384f589,org.eclipse.jetty.spdy:spdy-client:9.2.6.v20141205,"cpe:/a:jetty:jetty:9.2.6.v20141205, cpe:/a:eclipse:jetty:9.2.6.v20141205",CVE-2017-9735,CWE-200 Information Exposure,"Jetty through 9.4.x is prone to a timing channel in util/security/Password.java, which makes it easier for remote attackers to obtain access by observing elapsed times before rejection of incorrect passwords.",NVD,"Medium",5.0,org.eclipse.jetty.spdy:spdy-client:9.2.6.v20141205,"LOW, LOW",31
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.trans.bugs.newbugs-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.numberofnewbugs/target/org.eclipse.scava.metricprovider.trans.bugs.newbugs-1.0.0-SNAPSHOT.jar,,,7e3d3e9bfffa4b39ed96e1bcbb151185,9cc470bcb2b21098374ec930e7a58e3d26794995,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.bugs.newbugs:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.bugs.newbugs:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.trans.bugs.newbugs-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.numberofnewbugs/target/org.eclipse.scava.metricprovider.trans.bugs.newbugs-1.0.0-SNAPSHOT.jar,,,7e3d3e9bfffa4b39ed96e1bcbb151185,9cc470bcb2b21098374ec930e7a58e3d26794995,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.bugs.newbugs:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2010-4647,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE before 3.6.2 allow remote attackers to inject arbitrary web script or HTML via the query string to (1) help/index.jsp or (2) help/advanced/content.jsp.,NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.bugs.newbugs:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.trans.newsgroups.articles-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.trans.numberofarticles/target/org.eclipse.scava.metricprovider.trans.newsgroups.articles-1.0.0-SNAPSHOT.jar,,,ec589cdefd9b614920f28522cc93536d,b57fbf03e9c0d069dc3c583a232a65444501d542,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.newsgroups.articles:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.newsgroups.articles:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.trans.newsgroups.articles-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.trans.numberofarticles/target/org.eclipse.scava.metricprovider.trans.newsgroups.articles-1.0.0-SNAPSHOT.jar,,,ec589cdefd9b614920f28522cc93536d,b57fbf03e9c0d069dc3c583a232a65444501d542,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.newsgroups.articles:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2010-4647,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE before 3.6.2 allow remote attackers to inject arbitrary web script or HTML via the query string to (1) help/index.jsp or (2) help/advanced/content.jsp.,NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.trans.newsgroups.articles:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.rascal.testability.java-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.rascal.testability/target/org.eclipse.scava.metricprovider.rascal.testability.java-1.0.0-SNAPSHOT.jar,,,b093dd4a85e6ad75580598015bfedd4a,503be07fc4293648e3826fe88c473d3e568ac7ed,org.eclipse.scava:org.eclipse.scava.metricprovider.rascal.testability.java:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2008-7271,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE, possibly 3.3.2, allow remote attackers to inject arbitrary web script or HTML via (1) the searchWord parameter to help/advanced/searchView.jsp or (2) the workingSet parameter in an add action to help/advanced/workingSetManager.jsp, a different issue than CVE-2010-4647.",NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.rascal.testability.java:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.metricprovider.rascal.testability.java-1.0.0-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/metric-providers/org.eclipse.scava.metricprovider.rascal.testability/target/org.eclipse.scava.metricprovider.rascal.testability.java-1.0.0-SNAPSHOT.jar,,,b093dd4a85e6ad75580598015bfedd4a,503be07fc4293648e3826fe88c473d3e568ac7ed,org.eclipse.scava:org.eclipse.scava.metricprovider.rascal.testability.java:1.0.0-SNAPSHOT,cpe:/a:eclipse:eclipse_ide:1.0,CVE-2010-4647,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),Multiple cross-site scripting (XSS) vulnerabilities in the Help Contents web application (aka the Help Server) in Eclipse IDE before 3.6.2 allow remote attackers to inject arbitrary web script or HTML via the query string to (1) help/index.jsp or (2) help/advanced/content.jsp.,NVD,"Medium",4.3,org.eclipse.scava:org.eclipse.scava.metricprovider.rascal.testability.java:1.0.0-SNAPSHOT,HIGHEST,17
gh_crossminer_scava,"oct. 11, 2018 at 16:38:21 +02:00",org.eclipse.scava.platform.vcs.git-0.0.1-SNAPSHOT.jar,/home/boris/Projects/gh_crossminer_scava/metric-platform/platform-extensions/org.eclipse.scava.platform.vcs.git/target/org.eclipse.scava.platform.vcs.git-0.0.1-SNAPSHOT.jar,,,5ec38d3c50797ffb1927492ab0a54184,96f3d82a468df762704fc8b45021b25613097664,org.eclipse.scava:org.eclipse.scava.platform.vcs.git:0.0.1-SNAPSHOT,"cpe:/a:git_project:git:0.0.1, cpe:/a:git:git:0.0.1",CVE-2008-5516,"CWE-264 Permissions, Privileges, and Access Controls",The web interface in git (gitweb) 1.5.x before 1.5.5 allows remote attackers to execute arbitrary commands via shell metacharacters related to git_search.,NVD,"High",7.5,org.eclipse.scava:org.eclipse.scava.platform.vcs.git:0.0.1-SNAPSHOT,"LOW, LOW",17
